OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID,Year,Month
129,22,2016-08-10,p1012751,1,1250,c137351,2016,8
143,4,2016-08-10,p1005891,2,3900,c097121,2016,8
159,2,2016-08-10,p1097821,1,1000,c313433,2016,8
83,3,2016-08-11,p1175481,1,1300,c238056,2016,8
93,8,2016-08-11,p1175481,1,1300,c111750,2016,8
105,4,2016-08-11,p1175481,2,2600,c211881,2016,8
105,12,2016-08-11,p1005891,1,1950,c211881,2016,8
109,4,2016-08-11,p1175481,1,1300,c136498,2016,8
9,2,2016-08-11,p1005891,1,1950,c271068,2016,8
43,5,2016-08-11,p1175481,1,1300,c116443,2016,8
47,4,2016-08-11,p1072601,1,4600,c283989,2016,8
65,3,2016-08-11,p1005891,1,1950,c017669,2016,8
73,2,2016-08-11,p1012751,1,1250,c222080,2016,8
77,2,2016-08-11,p1175481,1,1300,c017522,2016,8
77,4,2016-08-11,p1012751,1,1250,c017522,2016,8
79,4,2016-08-11,p1175481,1,1300,c258209,2016,8
127,10,2016-08-11,p1175481,1,1300,c350495,2016,8
133,4,2016-08-11,p1005891,1,1950,c341209,2016,8
179,3,2016-08-11,p1072601,-1,-4600,c296998,2016,8
9,2,2016-08-11,p1072601,2,9200,c300788,2016,8
9,9,2016-08-11,p1012751,1,1250,c300788,2016,8
11,1,2016-08-11,p1175481,1,1300,c345078,2016,8
15,2,2016-08-11,p1072601,1,4600,c309773,2016,8
35,3,2016-08-11,p1005891,2,3900,c282277,2016,8
49,2,2016-08-11,p1012751,1,1250,c175118,2016,8
51,3,2016-08-11,p1175481,1,1300,c237565,2016,8
57,2,2016-08-11,p1175481,2,2600,c267551,2016,8
71,1,2016-08-11,p1072601,1,4600,c131572,2016,8
117,2,2016-08-11,p1072601,1,4600,c220028,2016,8
119,8,2016-08-11,p1175481,1,1300,c130228,2016,8
119,11,2016-08-11,p1005891,1,1950,c130228,2016,8
133,2,2016-08-11,p1175481,1,1300,c305167,2016,8
155,4,2016-08-11,p1072601,1,4600,c234152,2016,8
155,11,2016-08-11,p1097821,2,2000,c234152,2016,8
157,5,2016-08-11,p1005891,1,1950,c132676,2016,8
23,1,2016-08-12,p1072601,1,4600,c255098,2016,8
55,6,2016-08-12,p1072601,1,4600,c135606,2016,8
57,5,2016-08-12,p1175481,1,1300,c082656,2016,8
95,4,2016-08-12,p1072601,1,4600,c017544,2016,8
105,2,2016-08-12,p1072601,1,4600,c150417,2016,8
105,4,2016-08-12,p1175481,1,1300,c150417,2016,8
115,6,2016-08-12,p1072601,1,4600,c100815,2016,8
115,9,2016-08-12,p1012751,1,1250,c100815,2016,8
157,2,2016-08-12,p1072601,1,4600,c352708,2016,8
167,5,2016-08-12,p1175481,1,1300,c334322,2016,8
185,2,2016-08-12,p1175481,1,1300,c309850,2016,8
